product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0628,SaigonStyle Beige Skirt,SaigonStyle,Skirt,Polyester,Beige,"M, XS, L, XL, S",Women,Spring,94.34,This beige skirt from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0629,LotusFashion Green Jacket,LotusFashion,Jacket,Cotton Blend,Green,"L, M, XL, S",Men,Winter,31.97,"A stylish jacket crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0630,LotusFashion Red Shirt,LotusFashion,Shirt,Wool,Red,"XL, L, XS, S, M",Unisex,All-season,82.76,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0631,VietWear Blue Jacket,VietWear,Jacket,Wool,Blue,"L, XL, XS, M, S",Men,Winter,40.97,This blue jacket from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0632,LotusFashion Brown Shorts,LotusFashion,Shorts,Wool,Brown,"XL, S, XS",Men,All-season,117.81,"Comfortable shorts designed by LotusFashion, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0633,MekongBasics Red T-shirt,MekongBasics,T-shirt,Wool,Red,"S, XL, L, XS, M",Unisex,Spring,50.67,This red t-shirt from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0634,VietWear Blue Jacket,VietWear,Jacket,Polyester,Blue,"L, M, S",Unisex,Winter,103.31,"Comfortable jacket designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0635,MekongBasics Red Jeans,MekongBasics,Jeans,Wool,Red,"XS, XL, M, L",Unisex,All-season,68.36,This red jeans from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0636,SaigonStyle Red Sweater,SaigonStyle,Sweater,Cotton,Red,"L, XL, XS, S, M",Unisex,Summer,88.51,Modern sweater suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0637,LotusFashion Beige T-shirt,LotusFashion,T-shirt,Denim,Beige,"XL, S, L, XS",Unisex,Winter,20.84,"A stylish t-shirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0638,UrbanLeaf Gray Hoodie,UrbanLeaf,Hoodie,Linen,Gray,"XS, L, M, S",Unisex,Winter,45.82,"A stylish hoodie crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0639,MekongBasics Brown Hoodie,MekongBasics,Hoodie,Cotton Blend,Brown,"L, S, M",Men,All-season,21.51,"Comfortable hoodie designed by MekongBasics, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0640,VietWear Brown Jacket,VietWear,Jacket,Wool,Brown,"XS, S, L, XL",Unisex,Winter,63.25,Modern jacket suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0641,MekongBasics Blue Shirt,MekongBasics,Shirt,Cotton,Blue,"M, L, S",Unisex,Summer,83.44,"A stylish shirt crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0642,SaigonStyle Green Jacket,SaigonStyle,Jacket,Linen,Green,"L, XL, S, XS, M",Men,Spring,111.89,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0643,LotusFashion Red Shirt,LotusFashion,Shirt,Cotton,Red,"M, XS, XL",Women,Winter,13.77,Modern shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0644,VietWear Blue Skirt,VietWear,Skirt,Polyester,Blue,"XS, XL, S",Unisex,Winter,67.97,Modern skirt suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0645,MekongBasics Green T-shirt,MekongBasics,T-shirt,Cotton,Green,"S, XL, L, M, XS",Women,Winter,111.07,Modern t-shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0646,VietWear Blue Hoodie,VietWear,Hoodie,Cotton,Blue,"XL, L, XS, S",Men,Summer,93.98,"A stylish hoodie crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0647,LotusFashion Red Sweater,LotusFashion,Sweater,Wool,Red,"L, XL, XS",Women,All-season,102.0,This red sweater from LotusFashion is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0648,LotusFashion Black Hoodie,LotusFashion,Hoodie,Denim,Black,"L, XL, XS, M, S",Unisex,Spring,83.88,This black hoodie from LotusFashion is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0649,UrbanLeaf Gray Shorts,UrbanLeaf,Shorts,Polyester,Gray,"XL, XS, L",Men,Summer,107.31,"Comfortable shorts designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0650,VietWear Gray Hoodie,VietWear,Hoodie,Denim,Gray,"XS, XL, S, L",Unisex,Autumn,118.34,"A stylish hoodie crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0651,SaigonStyle Beige T-shirt,SaigonStyle,T-shirt,Linen,Beige,"M, L, XL",Women,Spring,60.31,"A stylish t-shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0652,VietWear Blue Jacket,VietWear,Jacket,Cotton,Blue,"S, M, L, XL",Men,All-season,28.8,"Comfortable jacket designed by VietWear, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0653,SaigonStyle White Shorts,SaigonStyle,Shorts,Cotton Blend,White,"S, XS, L",Unisex,Winter,17.13,"Comfortable shorts designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0654,VietWear Blue Hoodie,VietWear,Hoodie,Wool,Blue,"XS, XL, L, M, S",Men,Summer,119.98,"A stylish hoodie crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0655,LotusFashion White Hoodie,LotusFashion,Hoodie,Cotton,White,"XL, S, XS",Unisex,Summer,96.45,Modern hoodie suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0656,LotusFashion Blue Skirt,LotusFashion,Skirt,Denim,Blue,"S, XS, L, M, XL",Women,All-season,115.36,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0657,NorthWind Red Shirt,NorthWind,Shirt,Denim,Red,"XS, L, M",Men,Autumn,81.76,Modern shirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0658,SaigonStyle Green Sweater,SaigonStyle,Sweater,Cotton Blend,Green,"L, XS, M",Unisex,Summer,52.76,"Comfortable sweater designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0659,VietWear Beige Shorts,VietWear,Shorts,Denim,Beige,"XL, M, XS",Unisex,Summer,59.22,Modern shorts suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0660,UrbanLeaf Red Dress,UrbanLeaf,Dress,Polyester,Red,"M, S, XL, L",Unisex,Winter,91.88,"Comfortable dress designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0661,VietWear Red Dress,VietWear,Dress,Linen,Red,"XL, M, L",Unisex,All-season,74.71,"A stylish dress crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0662,VietWear Red Shirt,VietWear,Shirt,Denim,Red,"L, XL, XS",Unisex,Summer,34.08,Modern shirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0663,VietWear Blue Shorts,VietWear,Shorts,Polyester,Blue,"XS, L, XL, M, S",Unisex,All-season,108.74,"Comfortable shorts designed by VietWear, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0664,MekongBasics Blue Hoodie,MekongBasics,Hoodie,Wool,Blue,"XS, XL, L, S",Women,Autumn,72.38,"Comfortable hoodie designed by MekongBasics, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0665,LotusFashion White Dress,LotusFashion,Dress,Denim,White,"XL, M, S, L, XS",Men,Autumn,90.26,"A stylish dress crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0666,MekongBasics Red Skirt,MekongBasics,Skirt,Polyester,Red,"S, XS, M",Unisex,Spring,38.59,This red skirt from MekongBasics is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0667,MekongBasics Green Shirt,MekongBasics,Shirt,Polyester,Green,"XS, XL, L",Men,Autumn,40.04,This green shirt from MekongBasics is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0668,SaigonStyle Red Shorts,SaigonStyle,Shorts,Denim,Red,"XL, L, M, S",Unisex,All-season,10.79,Modern shorts suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0669,LotusFashion Gray Shorts,LotusFashion,Shorts,Linen,Gray,"M, XS, L, S, XL",Men,Spring,73.5,This gray shorts from LotusFashion is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0670,NorthWind White Shirt,NorthWind,Shirt,Cotton Blend,White,"XL, S, L, M, XS",Unisex,Autumn,15.02,This white shirt from NorthWind is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0671,VietWear Beige Shorts,VietWear,Shorts,Cotton,Beige,"XS, XL, M, L, S",Women,Spring,37.38,Modern shorts suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0672,NorthWind Gray Shorts,NorthWind,Shorts,Cotton Blend,Gray,"L, XL, M",Men,Summer,52.9,"Comfortable shorts designed by NorthWind, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0673,NorthWind Gray Jacket,NorthWind,Jacket,Linen,Gray,"L, XS, XL, M, S",Men,Autumn,12.72,Modern jacket suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0674,LotusFashion Beige Jeans,LotusFashion,Jeans,Denim,Beige,"S, M, XL",Unisex,Winter,76.47,"A stylish jeans crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0675,MekongBasics Blue Shorts,MekongBasics,Shorts,Wool,Blue,"L, M, XS",Women,Summer,80.34,This blue shorts from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0676,SaigonStyle Brown T-shirt,SaigonStyle,T-shirt,Polyester,Brown,"S, L, XS, XL",Men,All-season,88.83,This brown t-shirt from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0677,NorthWind Brown T-shirt,NorthWind,T-shirt,Wool,Brown,"XS, L, XL, S, M",Unisex,Summer,119.43,This brown t-shirt from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0678,UrbanLeaf Brown Jacket,UrbanLeaf,Jacket,Cotton,Brown,"M, L, XL",Unisex,Winter,78.37,This brown jacket from UrbanLeaf is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0679,MekongBasics Red Skirt,MekongBasics,Skirt,Linen,Red,"L, XS, XL",Women,Autumn,87.55,"Comfortable skirt designed by MekongBasics, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0680,NorthWind Blue Hoodie,NorthWind,Hoodie,Linen,Blue,"M, XS, S, XL",Women,Spring,20.5,"Comfortable hoodie designed by NorthWind, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0681,MekongBasics Beige Jacket,MekongBasics,Jacket,Linen,Beige,"L, S, XS",Women,Spring,85.5,"A stylish jacket crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0682,UrbanLeaf White Sweater,UrbanLeaf,Sweater,Cotton Blend,White,"XL, M, L, XS",Unisex,Summer,14.32,"Comfortable sweater designed by UrbanLeaf, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0683,SaigonStyle Green Hoodie,SaigonStyle,Hoodie,Denim,Green,"XL, L, S, XS",Women,Summer,119.85,This green hoodie from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0684,VietWear Brown Shirt,VietWear,Shirt,Denim,Brown,"M, L, XL, S, XS",Unisex,Summer,65.14,"A stylish shirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0685,LotusFashion Red Dress,LotusFashion,Dress,Wool,Red,"S, M, L, XS",Unisex,All-season,39.61,"A stylish dress crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0686,UrbanLeaf Blue Shirt,UrbanLeaf,Shirt,Wool,Blue,"XS, XL, L, M, S",Unisex,Winter,110.69,Modern shirt suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0687,UrbanLeaf Blue Shirt,UrbanLeaf,Shirt,Cotton Blend,Blue,"XS, L, M, XL",Women,Autumn,78.94,This blue shirt from UrbanLeaf is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0688,NorthWind Beige Sweater,NorthWind,Sweater,Cotton,Beige,"S, L, XS, XL",Men,Summer,18.52,This beige sweater from NorthWind is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0689,MekongBasics Beige Sweater,MekongBasics,Sweater,Wool,Beige,"XS, XL, S, M, L",Men,Summer,84.94,This beige sweater from MekongBasics is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0690,UrbanLeaf Green T-shirt,UrbanLeaf,T-shirt,Wool,Green,"XS, XL, M, S, L",Unisex,All-season,58.75,"A stylish t-shirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0691,LotusFashion Brown Jacket,LotusFashion,Jacket,Cotton Blend,Brown,"M, S, L, XL",Men,All-season,113.71,This brown jacket from LotusFashion is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0692,LotusFashion Blue Shirt,LotusFashion,Shirt,Wool,Blue,"XL, S, L, M, XS",Unisex,Spring,34.02,"A stylish shirt crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0693,SaigonStyle Red Jacket,SaigonStyle,Jacket,Wool,Red,"XS, M, L, S",Women,Winter,56.36,This red jacket from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0694,VietWear Brown T-shirt,VietWear,T-shirt,Cotton Blend,Brown,"XS, S, XL, M",Unisex,Spring,117.87,This brown t-shirt from VietWear is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0695,VietWear Green Dress,VietWear,Dress,Wool,Green,"L, XS, S",Women,All-season,103.48,This green dress from VietWear is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0696,LotusFashion Brown Sweater,LotusFashion,Sweater,Polyester,Brown,"XL, S, M, XS",Unisex,Winter,21.4,"Comfortable sweater designed by LotusFashion, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0697,UrbanLeaf Blue Shorts,UrbanLeaf,Shorts,Cotton Blend,Blue,"S, XS, M",Women,Autumn,58.95,This blue shorts from UrbanLeaf is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0698,LotusFashion Brown T-shirt,LotusFashion,T-shirt,Polyester,Brown,"S, L, XS, XL",Unisex,All-season,18.38,This brown t-shirt from LotusFashion is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0699,VietWear White Jeans,VietWear,Jeans,Cotton Blend,White,"XS, L, M, S, XL",Unisex,Winter,112.6,Modern jeans suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0700,MekongBasics Brown Dress,MekongBasics,Dress,Cotton Blend,Brown,"XS, L, S, XL",Unisex,Spring,59.11,This brown dress from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0701,MekongBasics Beige Shirt,MekongBasics,Shirt,Linen,Beige,"S, XL, M",Unisex,Autumn,69.6,"A stylish shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0702,VietWear Green Sweater,VietWear,Sweater,Wool,Green,"L, XL, S",Men,Autumn,40.13,"Comfortable sweater designed by VietWear, featuring soft wool fabric and a relaxed fit.",Hand wash cold or dry clean only.
P0703,LotusFashion Blue Skirt,LotusFashion,Skirt,Cotton Blend,Blue,"M, S, XS, L, XL",Women,Winter,11.65,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
